O52440.75,H52465.00,L52426.95,C52455.20
O52453.55,H52460.45,L52422.05,C52431.55
O52431.80,H52459.20,L52423.75,C52459.20
O52460.00,H52463.25,L52411.05,C52428.00
O52427.55,H52437.90,L52404.65,C52429.00
O52425.95,H52448.00,L52405.05,C52411.00
O52410.75,H52434.55,L52406.00,C52424.55
O52420.00,H52429.90,L52399.95,C52403.50
O52400.00,H52421.25,L52400.00,C52411.40
O52409.00,H52422.60,L52401.20,C52408.05
O52403.75,H52429.95,L52398.20,C52412.35
O52411.70,H52411.70,L52382.35,C52382.60
O52382.10,H52423.45,L52382.10,C52412.05
O52418.15,H52418.65,L52397.25,C52403.00
O52403.35,H52408.40,L52391.05,C52396.75
O52396.95,H52404.40,L52390.40,C52393.35
O52395.00,H52399.15,L52372.50,C52381.55
O52379.80,H52385.00,L52360.00,C52377.60
O52374.05,H52388.00,L52374.05,C52379.50
O52380.00,H52380.00,L52355.35,C52362.30
O52363.65,H52380.35,L52353.85,C52378.95
O52372.00,H52379.00,L52353.90,C52369.85
O52374.95,H52384.45,L52364.45,C52369.05
O52374.30,H52385.00,L52370.45,C52384.95
O52385.00,H52398.00,L52365.35,C52366.00
O52366.10,H52376.00,L52330.00,C52340.95
O52344.00,H52350.00,L52320.30,C52320.30
O52322.25,H52330.00,L52313.20,C52330.00
O52335.00,H52344.95,L52320.00,C52323.75
O52323.70,H52330.00,L52291.60,C52312.90
O52308.25,H52326.05,L52300.00,C52304.55
O52307.95,H52318.90,L52302.05,C52305.15
O52308.00,H52310.95,L52297.15,C52304.85
O52298.25,H52306.00,L52296.95,C52305.00
O52302.65,H52310.00,L52298.75,C52304.00
